TransactionID,CustomerID,Product,Category,Region,SalesAmount,Cost,Quantity,TransactionDate,Profit
8450,1861,Laptop,Electronics,South,1487.98,132.47,5,2023-01-15,1355.51
8451,1154,Tablet,Accessories,West,392.97,269.76,8,2024-03-17,123.21000000000004
8452,4494,Monitor,Electronics,North,1380.8,686.38,2,2024-05-29,694.42
8453,1904,Laptop,Accessories,East,148.98,1191.68,3,2023-02-27,-1042.7
8454,2269,Laptop,Accessories,East,1399.93,1017.16,9,2023-10-10,382.7700000000001
8455,1404,Keyboard,Accessories,West,1256.93,130.46,4,2024-02-03,1126.47
8456,1843,Laptop,Accessories,North,80.37,1015.54,5,2024-11-30,-935.17
8457,2782,Mouse,Accessories,East,482.37,657.48,7,2024-02-16,-175.11
8458,2564,Smartphone,Electronics,West,123.89,802.58,5,2024-11-17,-678.69
8459,2184,Smartphone,Accessories,South,1493.48,181.83,2,2024-07-30,1311.65
8460,1746,Tablet,Accessories,West,670.37,492.67,7,2024-03-12,177.7
8461,2725,Laptop,Accessories,North,1010.15,1064.42,6,2023-01-11,-54.270000000000095
8462,4188,Mouse,Electronics,North,389.58,527.68,9,2023-07-10,-138.09999999999997
8463,1270,Keyboard,Accessories,East,1403.92,178.72,2,2024-05-30,1225.2
8464,1769,Keyboard,Accessories,South,447.55,393.96,2,2024-07-19,53.59000000000003
8465,2715,Monitor,Accessories,North,427.31,289.18,8,2023-03-01,138.13
8466,2510,Tablet,Accessories,East,506.17,833.67,1,2023-06-05,-327.49999999999994
8467,4956,Mouse,Electronics,West,720.61,1095.9,8,2023-05-18,-375.2900000000001
8468,1171,Mouse,Accessories,West,76.87,888.18,5,2024-04-13,-811.31
8469,1273,Keyboard,Electronics,North,916.86,1017.04,1,2024-11-06,-100.17999999999995
8470,3306,Monitor,Electronics,South,95.92,972.81,1,2024-08-14,-876.89
8471,2158,Keyboard,Electronics,East,831.84,47.09,6,2023-11-11,784.75
8472,2706,Monitor,Electronics,North,713.93,175.51,2,2024-11-15,538.42
8473,4793,Smartphone,Accessories,East,401.69,525.35,2,2023-06-28,-123.66000000000003
8474,2771,Mouse,Accessories,West,528.16,161.14,1,2023-02-15,367.02
8475,1421,Smartphone,Electronics,East,1073.21,889.87,1,2024-02-01,183.34000000000003
8476,2444,Keyboard,Electronics,West,63.92,112.12,4,2023-12-15,-48.2
8477,2209,Tablet,Electronics,South,509.14,517.0,5,2023-05-12,-7.860000000000014
8478,3411,Laptop,Accessories,South,1036.43,488.98,4,2024-11-12,547.45
8479,4678,Tablet,Electronics,West,270.8,665.83,6,2024-02-15,-395.03000000000003
8480,3425,Tablet,Electronics,North,862.56,766.37,8,2023-05-16,96.18999999999994
8481,4594,Laptop,Electronics,West,294.95,1137.94,2,2024-09-08,-842.99
8482,1579,Mouse,Electronics,East,274.4,347.29,1,2023-01-26,-72.89000000000004
8483,1890,Smartphone,Electronics,East,1169.81,809.2,2,2024-05-27,360.6099999999999
8484,1721,Smartphone,Accessories,East,436.46,71.05,6,2024-05-05,365.40999999999997
8485,4267,Mouse,Electronics,North,594.87,31.18,4,2024-12-23,563.69
8486,1880,Laptop,Accessories,South,1108.53,59.67,7,2024-04-12,1048.86
8487,2121,Monitor,Accessories,South,310.3,555.23,2,2024-12-22,-244.93
8488,3652,Tablet,Accessories,East,821.02,679.37,1,2024-08-24,141.64999999999998
8489,3007,Keyboard,Accessories,North,1380.84,37.27,5,2023-02-08,1343.57
8490,3069,Smartphone,Accessories,East,853.05,493.8,9,2023-01-27,359.24999999999994
8491,2473,Mouse,Electronics,South,120.83,77.8,6,2023-07-17,43.03
8492,4243,Keyboard,Accessories,West,905.06,794.34,6,2024-06-11,110.71999999999991
8493,1382,Laptop,Accessories,East,180.72,768.54,1,2023-11-19,-587.8199999999999
8494,3181,Keyboard,Electronics,East,459.08,947.5,1,2023-01-22,-488.42
8495,2449,Keyboard,Accessories,East,1282.03,669.13,4,2023-03-14,612.9
8496,4096,Tablet,Electronics,South,66.05,758.85,2,2024-11-26,-692.8000000000001
8497,3550,Laptop,Electronics,North,161.67,356.92,3,2024-03-16,-195.25000000000003
8498,4256,Keyboard,Electronics,West,576.88,129.98,6,2024-01-27,446.9
8499,4156,Smartphone,Electronics,West,1499.12,892.65,1,2024-10-08,606.4699999999999
8500,2590,Laptop,Electronics,West,473.2,745.88,2,2023-11-28,-272.68
8501,2786,Smartphone,Accessories,East,278.05,1127.85,4,2023-01-01,-849.8
8502,1143,Mouse,Electronics,South,846.66,1187.39,6,2024-03-13,-340.73000000000013
8503,2886,Mouse,Electronics,West,802.92,1021.32,3,2023-07-27,-218.4000000000001
8504,4981,Monitor,Accessories,East,701.95,1183.18,9,2023-01-14,-481.23
8505,2702,Mouse,Accessories,North,1422.65,787.51,4,2023-08-10,635.1400000000001
8506,2435,Keyboard,Accessories,East,456.22,137.58,7,2023-09-01,318.64
8507,1223,Laptop,Accessories,West,475.32,135.1,5,2024-10-20,340.22
8508,1219,Mouse,Electronics,West,253.37,974.33,6,2023-10-02,-720.96
8509,1178,Smartphone,Accessories,North,1061.07,307.13,9,2024-08-11,753.9399999999999
8510,2654,Keyboard,Electronics,South,515.99,101.36,9,2023-04-18,414.63
8511,1432,Mouse,Accessories,North,1213.97,582.56,6,2023-11-26,631.4100000000001
8512,1264,Tablet,Accessories,North,1459.05,398.14,2,2024-09-14,1060.9099999999999
8513,1953,Smartphone,Accessories,West,113.34,718.13,9,2023-05-05,-604.79
8514,1428,Smartphone,Accessories,West,1490.03,732.18,2,2023-04-03,757.85
8515,4733,Monitor,Accessories,South,418.45,827.36,2,2024-02-16,-408.91
8516,3463,Tablet,Electronics,West,659.16,704.44,2,2023-08-25,-45.280000000000086
8517,4524,Monitor,Electronics,North,1177.73,475.67,7,2024-10-16,702.06
8518,3774,Mouse,Electronics,North,1014.73,57.69,4,2023-07-28,957.04
8519,3244,Tablet,Accessories,South,1178.73,1088.95,8,2023-11-15,89.77999999999997
8520,2577,Smartphone,Electronics,West,726.18,412.5,8,2023-01-23,313.67999999999995
8521,4124,Monitor,Accessories,West,1378.3,623.37,1,2024-03-02,754.93
8522,1479,Keyboard,Accessories,North,1195.41,681.62,1,2023-01-10,513.7900000000001
8523,4514,Tablet,Electronics,North,498.38,398.38,4,2023-06-26,100.0
8524,2353,Smartphone,Electronics,West,1425.3,390.92,2,2023-10-17,1034.3799999999999
8525,4322,Laptop,Accessories,East,1443.53,335.21,3,2024-08-29,1108.32
8526,4878,Tablet,Accessories,North,651.83,314.72,2,2023-03-21,337.11
8527,1889,Tablet,Electronics,North,995.34,65.56,9,2024-12-30,929.78
8528,4854,Mouse,Accessories,North,1231.41,1150.76,6,2024-12-21,80.65000000000009
8529,1924,Keyboard,Electronics,South,1235.09,726.5,7,2024-02-10,508.5899999999999
8530,3170,Mouse,Electronics,West,70.48,156.44,6,2023-04-10,-85.96
8531,2902,Tablet,Accessories,West,962.07,722.59,1,2024-02-23,239.48000000000002
8532,2410,Tablet,Accessories,West,1461.86,301.73,5,2023-01-23,1160.1299999999999
8533,2362,Keyboard,Accessories,North,385.45,393.5,3,2024-12-09,-8.050000000000011
8534,1777,Keyboard,Accessories,West,1203.63,967.37,8,2024-01-25,236.2600000000001
8535,3395,Monitor,Electronics,West,824.66,1066.39,7,2023-09-04,-241.73000000000013
8536,1028,Smartphone,Accessories,West,371.13,848.79,9,2024-08-24,-477.65999999999997
8537,4022,Smartphone,Electronics,South,124.01,1121.12,1,2024-04-30,-997.1099999999999
8538,1034,Monitor,Electronics,South,1151.89,1088.88,2,2024-06-01,63.00999999999999
8539,4589,Smartphone,Accessories,North,508.88,674.87,2,2023-01-19,-165.99
8540,2419,Tablet,Electronics,West,594.6,1092.18,1,2024-05-05,-497.58000000000004
8541,3670,Monitor,Accessories,North,753.59,667.65,8,2023-04-20,85.94000000000005
8542,4365,Monitor,Accessories,North,785.43,152.0,4,2024-08-29,633.43
8543,1588,Smartphone,Electronics,North,348.97,1000.46,7,2024-08-21,-651.49
8544,4420,Laptop,Electronics,North,1022.43,183.51,1,2024-01-31,838.92
8545,4218,Smartphone,Electronics,North,1054.18,399.67,8,2023-01-13,654.51
8546,4138,Mouse,Accessories,North,256.34,474.36,8,2023-12-08,-218.02000000000004
8547,1903,Laptop,Accessories,South,822.72,974.52,3,2024-12-07,-151.79999999999995
8548,3567,Monitor,Electronics,East,933.43,127.74,9,2024-08-10,805.6899999999999
8549,3169,Laptop,Accessories,South,320.06,550.58,5,2023-06-08,-230.52000000000004
8550,1339,Tablet,Accessories,North,1346.97,540.96,5,2023-11-29,806.01
8551,1174,Keyboard,Electronics,East,750.1,711.13,5,2023-01-23,38.97000000000003
8552,2923,Laptop,Accessories,East,216.79,444.03,1,2024-12-17,-227.23999999999998
8553,2714,Mouse,Electronics,West,534.87,705.28,2,2023-08-28,-170.40999999999997
8554,1596,Keyboard,Electronics,North,741.59,1183.5,1,2023-07-14,-441.90999999999997
8555,1450,Tablet,Electronics,North,64.71,113.71,2,2024-12-11,-49.0
8556,1556,Mouse,Accessories,South,96.27,1053.32,9,2023-05-18,-957.05
8557,2159,Keyboard,Electronics,East,130.5,391.1,9,2024-05-24,-260.6
8558,4926,Tablet,Electronics,East,830.3,574.89,5,2023-08-11,255.40999999999997
8559,4087,Keyboard,Electronics,North,537.33,897.11,4,2024-03-03,-359.78
8560,2356,Keyboard,Electronics,West,1345.0,1094.74,2,2024-03-30,250.26
8561,4266,Smartphone,Accessories,North,860.89,40.62,6,2024-12-27,820.27
8562,4567,Mouse,Electronics,East,1151.85,804.76,9,2023-01-08,347.0899999999999
8563,3056,Mouse,Accessories,West,1046.34,111.38,8,2023-08-04,934.9599999999999
8564,4899,Laptop,Electronics,West,804.47,645.04,4,2023-10-11,159.43000000000006
8565,3381,Mouse,Accessories,East,1129.84,907.22,6,2024-05-07,222.6199999999999
8566,4404,Mouse,Accessories,North,839.82,228.35,9,2024-03-14,611.47
8567,2016,Keyboard,Accessories,North,608.91,923.63,4,2023-11-19,-314.72
8568,3374,Monitor,Accessories,North,681.92,392.16,9,2024-12-17,289.75999999999993
8569,3062,Smartphone,Electronics,South,1265.83,744.34,8,2024-11-03,521.4899999999999
8570,1838,Laptop,Electronics,South,866.75,799.91,3,2024-09-17,66.84000000000003
8571,2637,Smartphone,Accessories,West,597.08,789.31,9,2024-12-15,-192.2299999999999
8572,1225,Laptop,Accessories,North,310.63,51.7,5,2024-02-17,258.93
8573,4496,Tablet,Accessories,South,768.27,208.16,1,2023-08-05,560.11
8574,2813,Keyboard,Electronics,West,415.99,1031.76,8,2023-05-25,-615.77
8575,4479,Mouse,Accessories,East,1435.59,1129.62,5,2024-10-07,305.97
8576,3160,Mouse,Accessories,East,761.92,689.49,5,2023-06-23,72.42999999999995
8577,3020,Monitor,Electronics,North,62.97,728.46,2,2023-09-27,-665.49
8578,2451,Smartphone,Electronics,East,184.67,913.39,9,2024-11-07,-728.72
8579,3048,Smartphone,Electronics,East,462.27,505.14,6,2024-09-10,-42.870000000000005
8580,3313,Smartphone,Electronics,East,183.64,413.78,3,2023-01-29,-230.14
8581,2514,Mouse,Electronics,West,1346.25,928.8,7,2023-08-08,417.45000000000005
8582,2231,Smartphone,Electronics,East,1288.81,63.09,2,2024-12-21,1225.72
8583,2645,Keyboard,Accessories,East,1457.75,1065.86,7,2024-05-15,391.8900000000001
8584,2735,Laptop,Accessories,West,1074.38,545.86,2,2023-02-18,528.5200000000001
8585,3999,Mouse,Electronics,South,985.92,619.95,5,2023-01-02,365.9699999999999
8586,4440,Keyboard,Accessories,West,1389.07,772.11,9,2024-12-10,616.9599999999999
8587,1305,Tablet,Electronics,South,1422.27,351.03,9,2024-08-23,1071.24
8588,3059,Keyboard,Accessories,West,1322.36,728.94,6,2024-12-23,593.4199999999998
8589,4416,Keyboard,Electronics,North,1299.14,840.86,3,2023-03-11,458.2800000000001
8590,4536,Tablet,Electronics,East,1023.97,167.98,4,2024-12-05,855.99
8591,2723,Keyboard,Accessories,South,52.33,638.95,4,2023-02-15,-586.62
8592,2689,Laptop,Accessories,West,672.8,415.42,9,2023-03-04,257.37999999999994
8593,2517,Mouse,Electronics,South,971.71,682.11,4,2024-09-22,289.6
8594,2391,Monitor,Electronics,South,843.33,54.91,4,2024-05-06,788.4200000000001
8595,4917,Tablet,Electronics,East,1240.63,898.94,5,2024-05-11,341.69000000000005
8596,3984,Mouse,Electronics,South,1237.41,227.03,6,2023-01-27,1010.3800000000001
8597,1419,Smartphone,Electronics,West,918.09,836.58,8,2023-07-10,81.50999999999999
8598,3936,Laptop,Electronics,North,81.89,929.51,1,2023-08-16,-847.62
8599,4862,Monitor,Accessories,North,585.53,910.56,5,2023-08-12,-325.03
8600,3218,Laptop,Accessories,East,381.78,986.48,9,2023-10-22,-604.7
8601,1133,Laptop,Accessories,West,541.24,390.06,4,2023-02-27,151.18
8602,3030,Smartphone,Accessories,West,945.07,1161.52,8,2024-12-21,-216.44999999999993
8603,4012,Monitor,Accessories,North,146.37,57.87,9,2024-10-15,88.5
8604,2450,Laptop,Electronics,West,82.25,593.0,1,2024-10-23,-510.75
8605,4096,Smartphone,Electronics,South,683.47,346.23,8,2024-06-12,337.24
8606,2553,Tablet,Accessories,East,1200.68,895.66,8,2024-05-10,305.0200000000001
8607,4261,Smartphone,Electronics,North,94.51,972.11,5,2023-02-07,-877.6
8608,2164,Keyboard,Accessories,East,1281.12,992.2,2,2023-04-08,288.91999999999985
8609,4626,Mouse,Accessories,South,606.63,377.38,7,2023-02-27,229.25
8610,2869,Smartphone,Electronics,North,221.44,350.74,5,2023-12-13,-129.3
8611,2819,Smartphone,Electronics,West,872.87,822.01,5,2024-06-12,50.860000000000014
8612,3705,Smartphone,Accessories,West,1430.92,1115.98,6,2024-09-23,314.94000000000005
8613,4386,Laptop,Accessories,South,836.64,327.42,8,2024-06-18,509.21999999999997
8614,4515,Monitor,Accessories,North,1045.62,1095.4,1,2024-04-26,-49.7800000000002
8615,2342,Smartphone,Accessories,East,1233.81,722.01,3,2024-12-22,511.79999999999995
8616,2464,Smartphone,Electronics,North,1209.04,893.39,7,2023-08-01,315.65
8617,4163,Keyboard,Accessories,West,156.02,544.67,9,2023-05-28,-388.65
8618,3226,Keyboard,Electronics,North,1124.44,974.02,2,2023-04-06,150.42000000000007
8619,2079,Tablet,Accessories,North,1426.7,1165.48,4,2024-04-04,261.22
8620,2178,Tablet,Accessories,West,1065.95,229.57,4,2023-09-17,836.3800000000001
8621,2695,Keyboard,Electronics,West,1262.84,481.1,7,2023-03-14,781.7399999999999
8622,1110,Monitor,Electronics,East,754.05,1039.07,5,2023-11-27,-285.02
8623,3184,Tablet,Electronics,North,512.65,236.71,5,2023-02-18,275.93999999999994
8624,3279,Mouse,Electronics,West,1030.55,513.17,7,2023-08-10,517.38
8625,4039,Mouse,Electronics,South,763.69,224.35,2,2023-12-31,539.34
8626,1467,Monitor,Accessories,West,1348.17,788.59,8,2024-05-19,559.58
8627,3779,Keyboard,Accessories,East,1462.85,308.83,6,2023-02-01,1154.02
8628,3528,Tablet,Accessories,East,1238.71,475.54,5,2024-06-23,763.1700000000001
8629,4139,Smartphone,Electronics,South,1489.39,604.63,1,2024-11-10,884.7600000000001
8630,1813,Keyboard,Electronics,East,555.14,377.64,2,2023-02-06,177.5
8631,2272,Tablet,Electronics,North,1348.85,825.48,6,2023-06-28,523.3699999999999
8632,1993,Monitor,Accessories,East,528.4,160.16,6,2023-02-26,368.24
8633,3031,Mouse,Electronics,South,221.16,1059.37,9,2023-12-02,-838.2099999999999
8634,1322,Monitor,Accessories,East,950.99,593.17,6,2024-05-10,357.82000000000005
8635,3969,Tablet,Accessories,South,709.73,700.19,1,2024-08-06,9.539999999999964
8636,1903,Monitor,Accessories,East,1386.46,757.89,7,2023-07-14,628.57
8637,2541,Tablet,Electronics,West,763.68,99.83,3,2023-01-03,663.8499999999999
8638,2999,Tablet,Accessories,South,1395.07,915.68,8,2023-07-21,479.39
8639,2815,Monitor,Accessories,East,164.02,1136.75,6,2023-07-10,-972.73
8640,4503,Laptop,Accessories,North,1254.24,638.29,3,2023-07-26,615.95
8641,4558,Smartphone,Electronics,South,1150.72,487.32,3,2023-04-21,663.4000000000001
8642,3653,Keyboard,Accessories,South,1093.97,948.21,8,2023-12-13,145.76
8643,3476,Mouse,Electronics,East,564.95,872.81,6,2024-05-20,-307.8599999999999
8644,4340,Smartphone,Electronics,West,1186.45,791.64,2,2024-07-16,394.81000000000006
8645,4780,Keyboard,Accessories,West,750.78,1159.46,3,2023-05-14,-408.68000000000006
8646,4608,Keyboard,Accessories,East,1087.05,710.68,6,2023-10-08,376.37
8647,1147,Mouse,Electronics,East,850.73,320.6,7,2023-08-14,530.13
8648,2141,Smartphone,Accessories,North,278.29,58.98,4,2024-06-21,219.31000000000003
8649,1849,Mouse,Electronics,East,143.61,560.55,8,2023-08-04,-416.93999999999994
8650,1366,Tablet,Electronics,South,580.97,793.22,3,2024-08-14,-212.25
8651,3897,Mouse,Electronics,East,1402.54,231.4,6,2023-10-19,1171.1399999999999
8652,2089,Monitor,Accessories,North,818.12,60.14,7,2023-01-21,757.98
8653,3038,Laptop,Electronics,East,1213.18,1093.63,8,2023-08-10,119.54999999999995
8654,3860,Laptop,Electronics,East,885.13,383.28,4,2024-07-14,501.85
8655,4441,Laptop,Accessories,South,1438.96,575.28,5,2023-12-06,863.6800000000001
8656,1174,Smartphone,Accessories,West,585.71,136.55,6,2024-01-09,449.16
8657,2854,Smartphone,Electronics,East,132.72,476.49,1,2024-07-25,-343.77
8658,1587,Tablet,Electronics,North,1181.97,525.81,9,2024-03-21,656.1600000000001
8659,1494,Laptop,Electronics,East,1072.91,1086.21,3,2024-01-14,-13.299999999999955
8660,4020,Tablet,Accessories,East,814.92,1042.59,2,2024-06-14,-227.66999999999996
8661,2137,Laptop,Electronics,South,523.27,251.13,7,2024-01-30,272.14
8662,4182,Smartphone,Electronics,West,322.98,680.59,4,2024-08-12,-357.61
8663,2784,Monitor,Accessories,West,749.3,885.56,4,2023-12-22,-136.26
8664,4510,Monitor,Accessories,West,1015.99,371.47,9,2024-10-04,644.52
8665,4786,Monitor,Electronics,East,889.39,491.49,7,2024-03-16,397.9
8666,2170,Mouse,Accessories,South,684.36,1182.31,9,2023-08-02,-497.94999999999993
8667,1034,Monitor,Electronics,South,832.56,918.89,1,2023-05-08,-86.33000000000004
8668,1998,Keyboard,Electronics,East,206.53,541.5,3,2024-05-26,-334.97
8669,2332,Laptop,Accessories,South,1058.97,654.88,6,2024-09-10,404.09000000000003
8670,3585,Monitor,Electronics,West,1114.67,762.17,1,2024-03-28,352.5000000000001
8671,3797,Keyboard,Electronics,South,66.61,613.64,5,2024-11-23,-547.03
8672,2037,Keyboard,Accessories,East,442.25,511.6,4,2024-12-06,-69.35000000000002
8673,1373,Keyboard,Electronics,East,183.57,450.44,4,2023-11-14,-266.87
8674,3604,Tablet,Accessories,North,1497.44,227.71,7,2023-02-14,1269.73
8675,2451,Tablet,Electronics,North,910.35,1169.14,5,2023-02-26,-258.7900000000001
8676,2751,Keyboard,Accessories,South,725.32,136.95,7,2024-01-21,588.3700000000001
8677,3280,Mouse,Accessories,South,721.35,733.2,1,2023-07-02,-11.850000000000023
8678,1704,Monitor,Accessories,East,1448.92,1152.73,9,2023-11-13,296.19000000000005
8679,1562,Laptop,Accessories,North,1006.79,468.67,8,2024-02-12,538.1199999999999
8680,3986,Mouse,Accessories,North,294.56,325.33,7,2024-05-31,-30.769999999999982
8681,3934,Smartphone,Accessories,West,699.83,1147.96,2,2024-10-27,-448.13
8682,3773,Tablet,Electronics,West,1172.59,968.04,6,2024-04-20,204.54999999999995
8683,4734,Monitor,Electronics,East,663.86,796.38,4,2023-01-19,-132.51999999999998
8684,4511,Monitor,Accessories,East,498.82,746.03,3,2023-01-31,-247.20999999999998
8685,4573,Smartphone,Electronics,East,1487.26,451.35,8,2024-05-05,1035.9099999999999
8686,4346,Smartphone,Accessories,East,1406.67,780.34,4,2024-10-20,626.33
8687,2873,Monitor,Accessories,North,1415.26,878.28,3,2024-04-12,536.98
8688,3123,Smartphone,Electronics,East,240.93,67.13,5,2024-01-31,173.8
8689,1438,Monitor,Accessories,East,389.67,167.7,9,2024-02-23,221.97000000000003
8690,4803,Mouse,Electronics,North,691.0,398.68,3,2024-01-08,292.32
8691,2883,Smartphone,Accessories,West,1256.59,408.06,9,2024-09-28,848.53
8692,2979,Mouse,Accessories,East,1118.4,1083.6,4,2023-11-24,34.80000000000018
8693,1698,Mouse,Electronics,West,1282.02,830.87,4,2024-06-20,451.15
8694,2312,Smartphone,Accessories,North,1385.11,467.0,2,2023-06-02,918.1099999999999
8695,3962,Monitor,Accessories,West,1182.11,976.77,8,2024-12-26,205.33999999999992
8696,2563,Keyboard,Accessories,North,429.57,408.14,4,2024-10-14,21.430000000000007
8697,3938,Monitor,Electronics,East,463.9,1189.18,3,2023-10-25,-725.2800000000001
8698,1691,Laptop,Electronics,West,561.11,944.5,3,2023-05-23,-383.39
8699,3300,Smartphone,Electronics,East,489.46,975.82,1,2024-06-18,-486.36000000000007
8700,4197,Tablet,Electronics,South,411.19,335.34,8,2023-04-22,75.85000000000002
8701,2200,Smartphone,Electronics,South,1141.1,199.69,5,2023-09-26,941.4099999999999
8702,4108,Laptop,Accessories,West,99.29,485.76,5,2023-04-06,-386.46999999999997
8703,3457,Mouse,Electronics,North,1106.17,421.06,4,2023-11-27,685.1100000000001
8704,2634,Tablet,Electronics,West,1244.17,930.7,5,2023-06-21,313.47
8705,2633,Tablet,Accessories,North,145.76,233.92,5,2024-04-06,-88.16
8706,1126,Monitor,Accessories,South,139.68,647.14,9,2023-10-18,-507.46
8707,2506,Keyboard,Electronics,North,463.92,764.99,6,2023-08-23,-301.07
8708,2191,Monitor,Accessories,South,352.04,480.64,9,2024-02-23,-128.59999999999997
8709,3639,Tablet,Accessories,West,892.64,264.71,8,2023-11-02,627.9300000000001
8710,1293,Tablet,Accessories,East,1029.4,1077.93,3,2024-05-02,-48.52999999999997
8711,4916,Keyboard,Electronics,East,969.51,192.44,2,2023-03-28,777.0699999999999
8712,4709,Smartphone,Accessories,East,568.15,385.45,6,2023-11-29,182.7
8713,2366,Keyboard,Accessories,North,772.68,915.18,2,2024-12-10,-142.5
8714,2019,Mouse,Electronics,East,977.99,738.21,3,2023-10-25,239.77999999999997
8715,3357,Monitor,Accessories,North,223.17,884.86,3,2023-05-23,-661.69
8716,3709,Smartphone,Accessories,East,382.79,976.26,1,2023-03-01,-593.47
8717,3575,Monitor,Electronics,North,1341.22,1077.61,5,2023-01-02,263.6100000000001
8718,3587,Keyboard,Electronics,North,546.37,386.34,8,2024-02-21,160.03000000000003
8719,1418,Smartphone,Electronics,South,1211.68,584.94,9,2023-06-02,626.74
8720,1443,Keyboard,Accessories,South,413.94,835.32,7,2023-09-11,-421.38000000000005
8721,1684,Mouse,Electronics,West,110.38,959.85,5,2024-07-24,-849.47
8722,4629,Laptop,Electronics,South,775.58,706.05,8,2024-01-03,69.53000000000009
8723,3887,Tablet,Accessories,North,1344.1,631.09,9,2023-01-25,713.0099999999999
8724,3283,Smartphone,Accessories,South,1237.96,839.36,9,2023-05-13,398.6
8725,2462,Tablet,Accessories,South,416.76,476.97,9,2023-08-31,-60.210000000000036
8726,3261,Laptop,Accessories,South,1369.41,1075.63,2,2023-03-03,293.78
8727,1084,Smartphone,Accessories,North,745.59,278.3,3,2024-03-02,467.29
8728,3841,Tablet,Electronics,North,121.05,1064.28,2,2024-09-07,-943.23
8729,2767,Tablet,Electronics,West,90.49,783.03,5,2024-03-27,-692.54
8730,1084,Smartphone,Electronics,South,753.41,732.77,3,2023-03-19,20.639999999999986
8731,2944,Tablet,Accessories,South,842.17,579.85,9,2024-12-21,262.31999999999994
8732,4560,Tablet,Electronics,North,165.87,211.05,2,2023-04-15,-45.18000000000001
8733,3112,Smartphone,Accessories,West,1387.25,1041.97,5,2024-08-25,345.28
8734,2669,Tablet,Accessories,West,1091.41,91.46,5,2024-11-06,999.95
8735,1662,Tablet,Electronics,North,1211.86,345.86,5,2024-01-15,865.9999999999999
8736,1626,Monitor,Electronics,South,896.83,158.36,1,2024-01-29,738.47
8737,1063,Mouse,Accessories,West,1012.14,155.0,7,2023-04-25,857.14
8738,4414,Monitor,Accessories,West,612.4,486.79,2,2024-10-23,125.60999999999996
8739,3986,Laptop,Electronics,South,1034.98,217.7,2,2024-08-20,817.28
8740,4946,Monitor,Electronics,West,1468.37,710.22,9,2024-06-23,758.1499999999999
8741,1918,Monitor,Accessories,South,989.19,763.78,1,2023-02-17,225.41000000000008
8742,2375,Laptop,Accessories,West,545.37,1062.05,9,2023-07-07,-516.68
8743,2181,Tablet,Accessories,West,463.6,380.61,6,2024-08-18,82.99000000000001
8744,2612,Tablet,Accessories,North,1446.85,391.74,5,2024-07-28,1055.11
8745,1490,Monitor,Electronics,West,318.25,318.25,5,2024-05-28,0.0
8746,4729,Laptop,Electronics,South,1218.99,944.72,5,2023-02-20,274.27
8747,2878,Tablet,Accessories,West,724.63,530.83,6,2023-08-14,193.79999999999995
8748,4534,Keyboard,Accessories,North,693.45,676.33,7,2024-01-03,17.120000000000005
8749,4296,Smartphone,Electronics,West,1133.93,468.3,9,2023-03-21,665.6300000000001
8750,2940,Smartphone,Accessories,East,264.66,213.47,2,2023-07-25,51.190000000000026
8751,1312,Mouse,Accessories,South,726.13,149.96,4,2024-09-19,576.17
8752,3662,Smartphone,Accessories,East,101.96,1045.88,5,2024-02-03,-943.9200000000001
8753,1918,Monitor,Accessories,North,1022.09,340.61,6,2024-06-10,681.48
8754,2882,Smartphone,Accessories,East,134.65,1131.7,7,2023-08-05,-997.0500000000001
8755,1812,Smartphone,Accessories,West,176.57,1138.33,3,2023-02-12,-961.76
8756,3987,Keyboard,Electronics,South,1275.0,590.34,3,2024-03-31,684.66
8757,2489,Tablet,Accessories,East,692.29,1151.55,9,2024-09-06,-459.26
8758,4159,Keyboard,Electronics,West,341.41,63.33,9,2023-10-21,278.08000000000004
8759,4954,Monitor,Electronics,East,909.25,137.23,2,2024-07-28,772.02
8760,2326,Smartphone,Electronics,West,802.96,314.67,4,2024-05-13,488.29
8761,1679,Tablet,Accessories,West,645.82,274.76,4,2023-08-26,371.06000000000006
8762,1434,Mouse,Accessories,East,1362.85,325.59,5,2023-11-03,1037.26
8763,1681,Mouse,Accessories,North,1136.71,559.18,2,2024-08-12,577.5300000000001
8764,2158,Smartphone,Electronics,South,269.81,103.62,4,2024-08-17,166.19
8765,2073,Smartphone,Electronics,North,877.62,679.8,3,2023-06-03,197.82000000000005
8766,2455,Mouse,Accessories,East,178.68,392.06,6,2023-04-07,-213.38
8767,3387,Mouse,Accessories,West,404.75,113.71,4,2023-06-23,291.04
8768,3394,Monitor,Electronics,East,1369.3,911.25,1,2024-10-13,458.04999999999995
8769,3693,Smartphone,Electronics,West,720.02,794.51,3,2023-04-03,-74.49000000000001
8770,2370,Mouse,Electronics,West,1343.55,958.31,8,2024-10-13,385.24
8771,1648,Laptop,Accessories,North,290.7,1128.9,3,2023-01-29,-838.2
8772,1244,Mouse,Electronics,North,347.75,715.35,7,2023-03-02,-367.6
8773,3156,Tablet,Electronics,East,561.6,950.46,2,2023-02-10,-388.86
8774,4896,Tablet,Electronics,South,581.17,263.04,5,2024-05-08,318.12999999999994
8775,4870,Laptop,Accessories,North,1130.65,510.13,7,2024-10-21,620.5200000000001
8776,3580,Monitor,Accessories,West,919.15,650.18,1,2024-10-31,268.97
8777,4161,Smartphone,Accessories,East,852.21,663.22,1,2023-10-22,188.99
8778,1295,Smartphone,Electronics,East,923.44,870.45,8,2023-10-23,52.99000000000001
